smiles_std,logSolubility
COC1=CC=C(C=C1)CC=C,-2.92
CC(C)(C)NC(=O)OC1=CC=CC(=C1)NC(=O)N(C)C,-2.93
CC(C)C=C,-2.73
C1=CC(=O)NC=C1,1.02
CC,-1.36
C1=CC=C(C(=C1)Cl)Cl,-3.05
C1=CC=C2C(=C1)NC(=S)S2,-3.18
COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,-3.664
CC(=O)N,1.58
CC1=CC=CC2=CC=CC=C12,-3.7
CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21,-3.57
CC(C(C)(C)C)O,-0.62
CCCC(=O)OCC,-1.36
CC1=CC(=NC=C1)C,0.38
CCCCCCCCCO,-3.01
C(Br)Br,-1.17
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,-3.59
CC1=CC2=C(C=C1)C=C(C=C2)C,-4.89
CCSC(=O)N(CC(C)C)CC(C)C,-3.68
C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],-2.22
C1=CC(=CC(=C1)[N+](=O)[O-])N,-2.19
CCCCCl,-2.03
C1=CN(C=CN1C(C(Cl)(Cl)Cl)NC=O)C(C(Cl)(Cl)Cl)NC=O,-4.19
C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)N,-6.2
CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,-3.955
CCN1C2=CC=CC=C2N(C(=S)C3=C1N=CC=C3)C,-4.706
CC1CO1,-0.59
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,-3.796
CCNC(=S)NCC,-1.46
C1=C(C=C(C(=C1O)Cl)Cl)Cl,-2.67
CCCCC(=O)OC,-1.34
C1=CC=C(C=C1)N,-0.41
CC1=C2C=CC=C(C2=CC=C1)C,-4.678999999999999
C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,-2.63
C1=CC2=C3C(=C1)C=CC3=CC=C2,-3.96
CCCCCOC(=O)CC,-1.28
CCNC1=NC(=NC(=N1)OC)NC(C)C,-2.084
C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,-8.699
CCBr,-1.09
CCC#CCC,-1.99
CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O,-5.292999999999999
CCC(=C)C,-2.73
C1CCC2=CC=CC=C2C1,-4.37
C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,-2.9
C1=C(C=C(C=C1Br)Br)Br,-5.6
CC1=CC(=O)NC(=S)N1,-2.436
CC(C)C1(C(=O)NC(=O)NC1=O)CC=C,-1.7080000000000002
C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,-6.176
CCOC(C)OCC,-0.43
CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,-2.338
CCCCOCCO,-0.42
C1C(C(C(=O)N1C2=CC=CC(=C2)C(F)(F)F)Cl)CCl,-4.047
COC(=O)C1=CC(=C(C(=C1)O)O)O,-1.24
C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,-1.8
C1(=O)C(=O)NC(=O)NC1=O,-1.25
C(CCl)CCl,-1.62
C1=CC(=CC(=C1)Br)F,-2.67
C1=CC(=CC=C1Cl)Br,-3.63
CC(C)C(C)C,-3.65
CCC=C,-1.94
C1=C(NC(=O)N=C1)N,-1.155
C(C(F)(Cl)Cl)(F)(F)Cl,-3.04
CCC#N,0.28
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,-6.51
COC1=CC=CC=C1[N+](=O)[O-],-1.96
CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C,-4.12
C1=CC2=C3C(=C1)C4=CC=CC5=C4C6=C(C=C5)C=CC(=C36)C=C2,-9.018
CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O,-3.38
COC1=C(C2C(COC2=O)C=C1)OC,-1.899
C(C(CO)O)O,1.12
COC1=CC=CC=C1O,-1.96
CCCCOC,-0.99
CC1=CN=C2C=NC=NC2=N1,-0.8540000000000001
CCNC1=NC(=NC(=N1)Cl)NCC,-4.55
CC(=O)N(C)C,1.11
CN(C)C1=NC(=NC(=N1)SC)N(C)C,-2.676
C=C,-0.4
CC(C)(C)CCO,-0.5
CCC1(C(=O)NC(=O)NC1=O)CC=C,-1.614
C1=CC(=C(C(=C1O)Cl)Cl)Cl,-2.67
COC1=CC=CC=C1,-1.85
CC(C)OC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC(=CC=C2)Cl)O,-4.53
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C=O)O,-3.85
CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)OC,-4.16
CCC1=CC=C(C=C1)C,-3.11
CC(C)SC(C)C,-2.24
C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],-2.29
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54
CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O,-4.21
C1=CC(=CC=C1N)Cl,-1.66
CCCC(C)(C)CO,-1.52
C1=COC=C1,-0.82
CC(C)NC1=NC(=NC(=N1)NCCCOC)SC,-2.928
CN(C)C(=O)NC1CC2CC1C3C2CCC3,-3.1710000000000003
CC(C)(C)C1=CC=CC=C1,-3.66
CC(=O)CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,-3.27
CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O,-4.37
CCCOC,-0.39
CC(C)OC(=O)C,-0.55
C1=CC=C(C=C1)Br,-2.55
CCOC(=O)C1=CC=C(C=C1)O,-2.35
CCCC(=O)OCN1C(=O)C(NC1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-5.071000000000001
CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,-5.37
C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7,-9.332
C=CCl,-1.75
CN(C)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,-2.98
C(Br)(Br)(Br)Br,-3.14
CCN1C2=C(C(=CC(=C2)N(C)C)C)NC(=O)C3=C1N=CC=C3,-4.871
C1=CC=C2C(=C1)C(=O)NC2=O,-2.61
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl,-4.38
COC(=O)C1=CC=CC=C1,-1.85
CN1C=CC(=O)NC1=O,-0.807
CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,-3.73
CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl,-3.29
CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,-3.8
C1CC=CC1,-2.1
CCCCCCCCC,-5.88
C1=CC=C(C(=C1)O)Cl,-1.06
CC1=CC2=CC=CC=C2C3=C1C4=CC=CC=C4C=C3,-6.59
CCOC1=CC=CC=C1,-2.33
CCOC(=O)C=CC1=CC=CC=C1,-3.0
CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl,-2.484
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,-3.499
CCCCCC(C)C,-5.08
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(C(F)(F)F)Cl)C,-8.176
CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C,-3.5380000000000003
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,-3.754
CCC(C(C)C)O,-0.7
CC1(C2CCC1(C(C2)O)C)C,-2.32
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,-4.02
CCCCCCC,-4.53
C1=CC=C2C(=C1)C=CC=C2O,-2.22
CC1CCCCC1C,-4.3
C1CC2=C3C1=CC=CC3=CC4=C2C=CC5=CC=CC=C54,-7.85
CC1=CC2C(CCC3(C2CCC3(C)C(=O)C)C)C4(C1=CC(=O)CC4)C,-5.27
CCCCCC(=O)C,-1.45
CC(=O)NP(=O)(OC)SC,0.54
CCCCSP(=O)(SCCCC)SCCCC,-5.14
C1=CC2C(C=C1)C(=O)NC2=O,-2.932
C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,-2.68
CC=C(C)C,-2.56
CC1=CC(=C(C=C1)C)C,-3.31
C1=C(C(=CC(=C1Cl)Cl)Cl)O,-2.21
C1=CC=C2C(=C1)C=NC3=CC=CC=C23,-2.78
CCCC(C)(CC)O,-0.98
CCCCCCCC,-5.24
C1=CC=C(C=C1)NN,0.07
CCC=O,0.58
C1CCCCCCC1,-4.15
C=CCC1(C(=O)NC(=O)NC1=O)CC=C,-2.077
C(Cl)(Cl)Cl,-1.17
C1=CNC(=S)NC1=O,-2.273
CC1=CCCCC1,-3.27
CCCCC(CC)C=O,-2.13
CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,-3.0210000000000004
C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC5=C4C3=CC=C5,-8.0
CCC(CC)C=O,-1.52
CCCOCCC,-1.62
CCCCCCCCCCCCCCO,-5.84
C1=CC(=C(C(=C1Cl)O)Cl)Cl,-2.64
C(=O)(N)N,0.96
CCCC#C,-1.64
C1=CC(=CC(=C1)Br)Br,-3.54
CCCCCCCCCCCCCCCCCCO,-8.4
CC(=O)NC1=CC=CC=C1,-1.33
C1C2=CC(=C(C=C2C3=C4C=CC(=O)C(=C4OCC31O)O)O)O,-2.7
C1=CN=CC=C1C(=O)NN,0.009
CC(C)CCOC=O,-1.52
CC(=O)C1=CC=CC=C1,-1.28
C1=CC=C2C(=C1)C=CC(=N2)C3=NC4=CC=CC=C4C=C3,-5.4
CCOP(=O)(OCC)OCC,0.43
COC1=NC2=NC=NC=C2N=C1,-0.91
C(C(C(CO)O)O)O,0.7
CCCOC(=O)C1=CC=C(C=C1)N,-2.452
C1CC(=O)NC1=O,0.3
CCC(C)C(C)C,-4.28
CCCCC1=C(N=C(N=C1OS(=O)(=O)N(C)C)NCC)C,-4.16
C1CCOCC1,-0.03
CCCCCC#C,-3.01
CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C,-4.314
CC1=CC2=C(C=C1)C3=C(C=C2)C4=C5C(=CC=CC5=C3)CC4,-7.92
CCOC(=O)C1=CC=CC=C1,-2.32
CC(C)CCl,-2.0
CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,-4.3
CCCCCCCCCCCC(=O)OC,-4.69
CCCSCCC,-2.58
C1=CC=C2C=C3C=C4C=CC=CC4=CC3=CC2=C1,-8.6
CCCCCBr,-3.08
CCCC/C=C/C,-3.82
CCCCCC1CCCC1,-6.08
CC(Cl)(Cl)Cl,-2.0
CN(C(=O)NC1=CC=C(C=C1)Cl)OC,-2.57
C1CCC2(CC1)C(=O)NC(=O)NC2=O,-3.06
CC1=CC=C(C=C1)Br,-3.19
CCOCC,-0.09
CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,-4.376
CC1=CC(=C(C(=C1)C)O)C,-2.05
C1=CC=CC=C1,-1.64
C1=CC(=CC=C1Cl)I,-4.03
CN(C)C(=O)NC1=CC(=C(C=C1)OC)Cl,-2.564
CC(C)N(C1=CC=CC=C1)C(=O)CCl,-2.48
C=CC1=CC=CC=C1,-2.82
COCOC,0.48
CC1=CC=CC=C1C,-2.8
CCC(C)O,0.47
C1=CC(=CC=C1O)O,-0.17
CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,-4.955
C1C2=CC=CC=C2C3=CC4=CC=CC=C4C=C31,-8.04
C1C(=O)NC(=O)N1,-0.4
CCCCCCC1=C(C=C(C=C1)O)O,-2.59
CCOP(=S)(OCC)OC1=CC2=C(C=C1)OC(=O)C(=C2C)Cl,-5.382000000000001
CC1=C(C2=C(C=CC3=CC=CC=C32)C4=CC=CC=C14)C,-7.01
CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO,-4.71
C12=C(NC(=O)N1)NC(=O)NC2=O,-3.93
C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,-3.1
C1=CC(=CC(=C1)Cl)Cl,-3.04
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,-7.15
CC(C)COC=O,-1.01
CSC1=CC=CC=C1,-2.39
CCN1C2=C(C=CC=N2)C(=O)NC3=C(C=C(N=C31)C)C(F)(F)F,-4.207
CCCCCC,-3.84
COC(=O)C1=CN=CC=C1,-0.46
C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2,-3.59
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N,-3.15
C1=CC=C2C(=C1)C3=CC=CC=C3C4=CC=CC=C24,-6.726
CCC1=CC=CC=N1,0.51
COP(=O)(OC)OC(C(Cl)(Cl)Br)Br,-2.28
CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,-3.364
CC(C)CC(C)(C)O,-0.92
C1CCCC2(CC1)C(=O)NC(=O)NC2=O,-3.168
C(C1C(C(C(O1)(CO)O)O)O)O,0.64
CC1=CC(=CC(=C1)O)C,-1.4
CC(=O)NC1=CC=C(C=C1)Cl,-2.843
CCC(C)(C)C,-3.55
CNC1=CC=CC=C1,-1.28
C=CCC=C,-2.09
CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)O,-4.88
CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],-1.456
C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,-3.604
C1=CC(=CC(=C1)Cl)O,-0.7
C1=CC(=CC(=C1)Br)Cl,-3.21
C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,-3.05
CCC1(C(=O)NC(=O)NC1=O)C,-1.228
C1=CC=C(C=C1)OCCO,-0.7
CCCCCC(CC)O,-1.98
CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],-6.78
CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,-4.43
CCCC(C)CO,-1.11
CCCCC(C)(C)O,-1.08
CCC1=CC=CC=C1,-2.77
CCC1(C(=O)NC(=O)NC1=O)CC=C(C)C,-2.253
CCC(C)C1(C(=O)NC(=O)NC1=O)CC(=C)Br,-2.647
CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,-6.025
CC(C)OC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC,-5.19
CCC(=O)OCC,-0.66
CC(C)NC1=NC(=NC(=N1)SC)NC(C)C,-4.1
CC1=CC2=CC=CC=C2C=C1C,-4.72
C(#N)N=C(N)N,-0.31
COC1=CC=C(C=C1)C=O,-1.49
CC(=O)NC1=CC=C(C=C1)[N+](=O)[O-],-2.692
CCCCCCC(=O)OCC,-2.74
CC(=O)NC1=CC=C(C=C1)O,-1.03
C1=CC=C2C(=C1)C=NN2,-2.16
CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)C,-4.31
C1=NC2=C(N1)C(=O)NC(=N2)N,-3.583
CC(=O)OC,0.46
CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4O)C,-4.743
CCCC(C=C)O,-0.59
CCCCOCCCC,-1.85
CCCCCCCCCCCCO,-4.8
CCN1C2=C(C=CC=N2)C(=O)NC3=C1N=C(C=C3)N(C)CCO,-3.36
CCCC(C)(C)O,-0.49
C1=NC(=O)NC(=C1F)N,-0.972
CCCCOC1=CC(=C(C=C1)C(=O)OCC)N(CC)CC,-3.84
CCCCCC(C)(C)O,-1.72
CC1=C(C(=C(C(=C1C)C)C)C)C,-5.23
CC1=CC(=C(C=C1)C(C)C)O,-2.22
C1=CN=C2C(=N1)C=NC=N2,0.02
C,-0.9
C1CNC2=CC=CC=C21,-1.04
C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],-3.54
CCC(C)C(=O)C,-0.67
C1=NC2=NC(=O)NC(=C2N1)N,-3.401
CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl,-4.88
C=CCCC=C,-2.68
C1=CC=C2C(=C1)C=CN2,-1.52
CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4=O)C,-3.69
CCCCC=C,-3.23
CC1=C(C(=CC=C1)C)NC(=O)C2=CC(=C(C=C2O)Cl)S(=O)(=O)N,-3.79
CCC1CCCCC1,-4.25
CCCCCCCC(=O)C,-2.58
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,-3.88
CCN1C2=C(C=CC=N2)C(=O)N(C3=C1N=C(C=C3)Cl)C,-4.114
CNC(=O)OC1=CC=CC2=CC=CC=C21,-3.224
C#C,0.29
CC1=CC(=CN=C1)C,0.38
C1C=CCC=C1,-2.06
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-2.518
CC(C1=CC=CC=C1)O,-0.92
CC(CCl)Cl,-1.6
CCCC=C(CC)C=O,-2.46
CCOP(=S)(OCC)SCCSCC,-4.23
CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)C,-5.284
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,-3.24
CC1=CC(=CC(=C1)C)C,-3.4
CCCCCCCCCCCCCCCO,-6.35
CC1(C(=O)NC(=O)NC1=O)C,-1.742
CC(C)I,-2.09
C1=CC=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-],-3.1
CC(C)C(=O)C,-0.12
CCCCCCCCCCCCCCCC,-8.4
CC1=C2C(=CC=C1)SC3=NN=CN23,-2.07
CCCCCCC(=O)C,-2.05
CCCCCCCCC(=O)OC,-3.38
C1=CC(=CC=C1F)F,-1.97
C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,-2.676
CCO,1.1
C1CCC2(C1)C(=O)NC(=O)NC2=O,-2.349
CC(=CC1C(C1(C)C)C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C,-5.24
CN(C)C(=O)NC1CCCCCCC1,-2.218
CCCCCCCCBr,-5.06
CCCCNC(=O)N1C2=CC=CC=C2N=C1NC(=O)OC,-4.883
CCC(CC)O,-0.24
CC1=CC=C(C=C1)[N+](=O)[O-],-2.49
CC(C)CCCO,-1.14
CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34O,-4.57
CC(C)OC(=O)C(C1=CC=C(C=C1)Br)(C2=CC=C(C=C2)Br)O,-4.93
CCC(C)(C)O,0.15
CC1=CC=C(C=C1)O,-0.73
CCOC=O,0.15
CN(C)C1=CC=CC=C1,-1.92
CCCCS,-2.18
C1=CC=C2C(=C1)C3=CC=CC4=C3C5=C(C=CC=C25)C=C4,-7.8
C(=C(Cl)Cl)(Cl)Cl,-2.54
CCC(=O)CC,-0.28
C=CC#N,0.15
CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F,-5.613
CCCCC(=O)C,-0.8
CCNC1=NC(=NC(=N1)OC)NC(C)(C)C,-3.239
CCCCC(C)CC,-5.16
C(CBr)Br,-1.68
CC(C)C1=CC=CC=C1OC(=O)NC,-2.863
C1CN(C(=O)N1)C2=NC=C(S2)[N+](=O)[O-],-3.22
C1C2=CC=CC=C2C3=C1C4=CC=CC=C4C=C3,-6.68
COC1=CC=CC=C1Cl,-2.46
COC(=O)C=C,-0.22
CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,-4.89
CC1=CC=C(C=C1)C(C)C,-3.77
C1=CC(=C(C(=C1)Cl)O)Cl,-1.79
C1(C(C(C(C(C1O)O)O)O)O)O,0.35
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,-0.17
C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],-2.111
CCC(CC)(CC)O,-0.85
CC12CCC3C(C1CCC2O)CCC4C3(CC5C(C4)S5)C,-5.41
C1=CC=C(C(=C1)Br)Br,-3.5
C1=C(C=C(C(=C1Cl)O)Cl)Cl,-2.34
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],-5.16
CC(C)C(=O)C(C)C,-1.3
CC(C)C1(C(=O)NC(=O)NC1=O)CC=C(C)C,-2.593
COC1=CC2C(C(=C1)O)C(=O)C3C=C(C=CC3O2)O,-2.943
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,-0.8759999999999999
CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,-4.173
CC1=C(C=C(C=C1)O)C,-1.38
C1=CC(=CN=C1)C(=O)N,0.61
C1=CC=C(C=C1)S,-2.12
CSSC,-1.44
C1=CC=C(C=C1)C(=O)N,-0.96
C1=CC=C(C(=C1)Cl)Br,-3.19
COC(=O)C1=CC=CC=C1OC2C(C(C(C(O2)COC3C(C(C(CO3)O)O)O)O)O)O,-0.742
CCCCC(CC)O,-1.47
CCN1C2=C(C=CC=N2)C(=O)NC3=C1N=C(C=C3C)C,-4.553999999999999
C1=C(C=C(C=C1Cl)Cl)O,-1.34
CCCCC(CC)CO,-2.11
CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,-4.2860000000000005
CC1=CC=CC=C1,-2.21
C1CCC=CCC1,-3.18
CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,-3.2460000000000004
CCCCCCCCCCO,-3.63
CCC(C)(C)CC,-4.23
CC(C(=O)NC)SCCSP(=O)(OC)OC,1.144
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)O,-3.15
CCCC=O,-0.01
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)O)C)O)F)C,-4.9
CCCC,-2.57
CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,-4.099
C(C(Cl)(Cl)Cl)(Cl)Cl,-2.6
CC(C)CO,0.1
CC(C)CC1=CC=CC=C1,-4.12
C(I)I,-2.34
CCCC(CCC)O,-1.4
CCCCCOC(=O)C,-1.89
C1=C(C(=C(C(=C1Cl)Cl)O)Cl)Cl,-3.37
CCCC1=CC=CC=C1,-3.37
C(C(F)(F)Cl)(F)(F)Cl,-2.74
CC=CC=O,0.32
CC1=CC(=C(C=C1C)C)C,-4.59
CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,-4.8
CCOP(=S)(N1C(=O)C2=CC=CC=C2C1=O)OCC,-3.35
CCN(CC)C(=S)SCC(=C)Cl,-3.39
CCCl,-1.06
CC1=CC(=C(C=C1NC(=O)C)NS(=O)(=O)C(F)(F)F)C,-3.24
C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3,-3.46
CC/C=C\C,-2.54
C1CCCC2(CCC1)C(=O)NC(=O)NC2=O,-2.982
CC(C)(C)C1=CC(=CC(=C1)OC(=O)NC)C(C)(C)C,-4.24
C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,-3.62
CCCCCCCCCCCCCCCCCCCC,-8.172
C1=CNC=CC1=O,1.02
C(=C\Cl)\Cl,-1.3
CC1CCCC1,-3.3
CC(C)CC(C)O,-0.8
CC(C)(C)CO,-0.4
CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,-2.461
CC=C,-1.08
C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O,-3.953
CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2,-4.632
CCCCCCC(C)O,-2.09
CC1=C(S(=O)(=O)CCO1)C(=O)NC2=CC=CC=C2,-2.281
CCCCC1=CC=CC=C1,-4.06
C1(=O)C(=O)NC(=O)N1,-0.4
COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC,-6.237
C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,-3.451
CC(C)COC(=O)C,-1.21
CC(C)C(C)(C)C,-4.36
C1=CC=C(C(=C1)C#N)C#N,-2.38
CC1=CC(=CC=C1)[N+](=O)[O-],-2.44
CNC(=O)ON=C(C(=O)N(C)C)SC,0.106
CCSCCSP(=S)(OC)OC,-3.091
CCC(C)C,-3.18
COP(=O)(OC)OC(=CCl)C1=CC(=C(C=C1Cl)Cl)Cl,-4.522
