smiles_std,logSolubility
C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N,-1.99
COC(=O)C1=CC=C(C=C1)O,-1.827
CC1CCCO1,0.11
CC1C2CCC3(C=CC(=O)C(=C3C2OC1=O)C)C,-3.09
C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O,-0.85
CCCI,-2.29
CCNC1=NC(=NC(=N1)SC)NC(C)C,-3.04
CCCO,0.62
CCCC(C)O,-0.29
C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,-2.85
CC1=CC(=C(C=C1)O)C,-1.19
C1=CC(=CC(=C1)Cl)[N+](=O)[O-],-2.77
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N,-0.624
C1=CC(=C(C=C1Cl)Cl)C2=C(C=CC(=C2)Cl)Cl,-6.57
CCNC1=NC(=NC(=N1)SC)NC(C)(C)C,-4.0
CCC(C)CCO,-0.71
CC1=NC2=NC=CN=C2C=N1,-0.12
CCCCI,-2.96
CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,-4.081
C1=CC=C(C=C1)C(F)(F)F,-2.51
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,-6.144
C1=CC=C2C(=C1)C3=CC=CC=C3S2,-4.38
C1=CC(=C(C=C1Cl)Cl)C2=C(C(=C(C=C2)Cl)Cl)Cl,-7.8
C1=CC(=C(C(=C1C2=C(C(=C(C=C2)Cl)Cl)Cl)Cl)Cl)Cl,-8.01
CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,-3.893
C1=CC=C(C=C1)C(C(C2=CC=CC=C2)O)O,-1.93
COC(=O)C1=CC=CC=C1C(=O)OC,-1.66
CCCCCCCC(=O)OCC,-3.39
CCSSCC,-2.42
CCOCCOCC,-0.77
C1=C(C(=CC(=C1Cl)Cl)Cl)Cl,-5.56
C1=CC(=CC=C1C2=CC=C(C=C2)N)N,-2.7
CCCCCC=C,-3.73
CCCCC1=C(N=C(NC1=O)NCC)C,-3.028
CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,-2.39
C1=CC=C(C(=C1)N)Cl,-1.52
COC1=CC(=CC=C1)Cl,-2.78
CCCCOC=O,-1.37
C(Cl)(Cl)Br,-1.54
C1=CC(=CC=C1C=O)O,-0.96
CBr,-0.79
CC1=C(C=CC(=C1)S(=O)(=O)C2=CC=CC=C2)NS(=O)(=O)C(F)(F)F,-3.8
CC(=O)CC(C1=CC=C(C=C1)Cl)C2=C(C3=CC=CC=C3OC2=O)O,-5.839
CCC1=CC2=CC=CC=C2C=C1,-4.29
CC1=C(NC(=O)N=C1)N,-1.4580000000000002
C1=CC=C(C=C1)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl,-7.92
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2I,-4.21
CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,-3.685
C1=CC=C(C(=C1)F)Br,-2.7
C1=CC(=C(C=C1Cl)Cl)O,-1.55
CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,-6.291
CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,-4.16
CCC(=O)OCN1C(=O)C(NC1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.907
C1CCCC1,-2.64
CC1=CC=CC=C1N,-2.21
COC1=CC=C(C=C1)CC=C,-2.92
CC(C)C=C,-2.73
C1=CC(=O)NC=C1,1.02
CC,-1.36
C1=CC=C(C(=C1)Cl)Cl,-3.05
C1=CC=C2C(=C1)NC(=S)S2,-3.18
C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl,-11.6
COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,-3.664
CC(=O)N,1.58
CC1=CC=CC2=CC=CC=C12,-3.7
CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21,-3.57
CC(C(C)(C)C)O,-0.62
CCCC(=O)OCC,-1.36
CC1=CC(=O)C2=CC=CC=C2C1=O,-3.03
C1=CC=C2C(=C1)C=CC3=CC=CC=C32,-5.26
CC1=CC(=NC=C1)C,0.38
CCCCCCCCCO,-3.01
C(Br)Br,-1.17
CC1=CC2=C(C=C1)C=C(C=C2)C,-4.89
C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],-2.22
C1=CC(=CC(=C1)[N+](=O)[O-])N,-2.19
CCCCCl,-2.03
CN1C=C(C(=O)C(=C1)C2=CC(=CC=C2)C(F)(F)F)C3=CC=CC=C3,-4.445
C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)N,-6.2
CC1CO1,-0.59
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,-3.796
CCNC(=S)NCC,-1.46
C1=C(C=C(C(=C1O)Cl)Cl)Cl,-2.67
CCCCC(=O)OC,-1.34
C1=CC=C(C=C1)N,-0.41
CC1=C2C=CC=C(C2=CC=C1)C,-4.678999999999999
C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,-2.63
C1=CC2=C3C(=C1)C=CC3=CC=C2,-3.96
CCCCCOC(=O)CC,-1.28
CCNC1=NC(=NC(=N1)OC)NC(C)C,-2.084
C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,-8.699
CCBr,-1.09
CCC#CCC,-1.99
CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O,-5.292999999999999
CCC(=C)C,-2.73
C1=CC2=C(C(=C1)O)N=CC=C2,-2.42
C1CCC2=CC=CC=C2C1,-4.37
C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,-2.9
C1=C(C=C(C=C1Br)Br)Br,-5.6
COP(=S)(OC)OC1=CC(=C(C=C1Cl)Cl)Cl,-5.72
CC1=CC(=O)NC(=S)N1,-2.436
COC1=C(C=CC(=C1)CC=C)O,-1.56
CC(C)C1(C(=O)NC(=O)NC1=O)CC=C,-1.7080000000000002
CCOC(C)OCC,-0.43
CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,-2.338
CCCCOCCO,-0.42
C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-],-5.82
C1C(C(C(=O)N1C2=CC=CC(=C2)C(F)(F)F)Cl)CCl,-4.047
C1=CC=C2C(=C1)C=CC=N2,-1.3
COC(=O)C1=CC(=C(C(=C1)O)O)O,-1.24
C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,-1.8
C1=CC(=C(C=C1Cl)Cl)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl,-7.92
C1(=O)C(=O)NC(=O)NC1=O,-1.25
C(CCl)CCl,-1.62
C1=CC(=CC(=C1)Br)F,-2.67
C1=CC(=CC=C1Cl)Br,-3.63
CC(C)C(C)C,-3.65
CCC=C,-1.94
C1=CC(=C(C=C1Cl)C2=CC(=C(C(=C2Cl)Cl)Cl)Cl)Cl,-7.68
C1=C(NC(=O)N=C1)N,-1.155
C(C(F)(Cl)Cl)(F)(F)Cl,-3.04
CCC#N,0.28
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,-6.51
COC1=CC=CC=C1[N+](=O)[O-],-1.96
CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O,-3.38
COC1=C(C2C(COC2=O)C=C1)OC,-1.899
C(C(CO)O)O,1.12
COC1=CC=CC=C1O,-1.96
CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,-5.67
CC1=C2C=CC=CC2=CC3=CC=CC=C13,-5.89
CC1=CC(=O)N(N1C)C2=CC=CC=C2,0.715
CCCCOC,-0.99
CC1=CN=C2C=NC=NC2=N1,-0.8540000000000001
CCNC1=NC(=NC(=N1)Cl)NCC,-4.55
CC(=O)N(C)C,1.11
CN(C)C1=NC(=NC(=N1)SC)N(C)C,-2.676
C=C,-0.4
CC(C)(C)CCO,-0.5
CCC1(C(=O)NC(=O)NC1=O)CC=C,-1.614
C1=CC(=C(C(=C1O)Cl)Cl)Cl,-2.67
COC1=CC=CC=C1,-1.85
CC(C)OC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC(=CC=C2)Cl)O,-4.53
CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)OC,-4.16
CCC1=CC=C(C=C1)C,-3.11
CC(C)SC(C)C,-2.24
C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],-2.29
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54
C1=CC(=CC=C1N)Cl,-1.66
CCCC(C)(C)CO,-1.52
C1=COC=C1,-0.82
CC(C)NC1=NC(=NC(=N1)NCCCOC)SC,-2.928
CC(C)(C)C1=CC=CC=C1,-3.66
CC(=O)CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,-3.27
CCCOC,-0.39
CC(C)OC(=O)C,-0.55
C1=CC=C(C=C1)Br,-2.55
CCOC(=O)C1=CC=C(C=C1)O,-2.35
CCCC(=O)OCN1C(=O)C(NC1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-5.071000000000001
C1=NNC2=C1C(=O)NC=N2,-2.266
C=CCl,-1.75
C(Br)(Br)(Br)Br,-3.14
C1=CC=C2C(=C1)C(=O)NC2=O,-2.61
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl,-4.38
COC(=O)C1=CC=CC=C1,-1.85
CN1C=CC(=O)NC1=O,-0.807
CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,-3.73
C1=CC(=C(C(=C1)Cl)Cl)C2=C(C=CC(=C2)Cl)Cl,-6.47
CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl,-3.29
CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,-3.8
C1CC=CC1,-2.1
CCCCCCCCC,-5.88
C1=CC=C(C(=C1)O)Cl,-1.06
CC1=CC2=CC=CC=C2C3=C1C4=CC=CC=C4C=C3,-6.59
CCOC1=CC=CC=C1,-2.33
CCOC(=O)C=CC1=CC=CC=C1,-3.0
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,-3.499
CC1=CC=C(C=C1)S(=O)(=O)N,-1.74
CCCCCC(C)C,-5.08
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(C(F)(F)F)Cl)C,-8.176
CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C,-3.5380000000000003
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,-3.754
CCC(C(C)C)O,-0.7
CCOP(=S)(OCC)OC1=CC=C(C=C1)S(=O)C,-2.3
CC1(C2CCC1(C(C2)O)C)C,-2.32
CCCCCCC,-4.53
C1=CC=C2C(=C1)C=CC=C2O,-2.22
CC1CCCCC1C,-4.3
CC(C)(COC(=O)N1CCN(CC1)C2=NC3=C(C(=C(C=C3C(=N2)N)OC)OC)OC)O,-3.638
C1CC2=C3C1=CC=CC3=CC4=C2C=CC5=CC=CC=C54,-7.85
CCCCCC(=O)C,-1.45
CCCCSP(=O)(SCCCC)SCCCC,-5.14
C1=CC2C(C=C1)C(=O)NC2=O,-2.932
C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,-2.68
CC=C(C)C,-2.56
CC1=CC(=C(C=C1)C)C,-3.31
C1=C(C(=CC(=C1Cl)Cl)Cl)O,-2.21
C1=CC=C2C(=C1)C=NC3=CC=CC=C23,-2.78
CCCC(C)(CC)O,-0.98
CCCCCCCC,-5.24
C1=CC=C2C=C3C=CC=CC3=CC2=C1,-6.35
C1=CC=C(C=C1)NN,0.07
CCC=O,0.58
C1CCCCCCC1,-4.15
C=CCC1(C(=O)NC(=O)NC1=O)CC=C,-2.077
C(Cl)(Cl)Cl,-1.17
C1=CNC(=S)NC1=O,-2.273
C1CCC(C1)N(CC2=CC=C(C=C2)Cl)C(=O)NC3=CC=CC=C3,-5.915
CC1=CCCCC1,-3.27
CCCCC(CC)C=O,-2.13
CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,-3.0210000000000004
CCC(CC)C=O,-1.52
CCCOCCC,-1.62
CCCCCCCCCCCCCCO,-5.84
C1=CC(=C(C(=C1Cl)O)Cl)Cl,-2.64
C(=O)(N)N,0.96
CCCC#C,-1.64
C1=CC(=CC(=C1)Br)Br,-3.54
CCCCCCCCCCCCCCCCCCO,-8.4
CC(=O)NC1=CC=CC=C1,-1.33
C1C2=CC(=C(C=C2C3=C4C=CC(=O)C(=C4OCC31O)O)O)O,-2.7
C1=CN=CC=C1C(=O)NN,0.009
CC(C)CCOC=O,-1.52
CC(=O)C1=CC=CC=C1,-1.28
CCOP(=O)(OCC)OCC,0.43
CC1(C2CCC(C2)(C1=O)C)C,-1.85
COC1=NC2=NC=NC=C2N=C1,-0.91
CC(C)[N+](=O)[O-],-0.62
C1=CC=C2C(=C1)C3=CC=CC=C3N2,-5.27
C(C(C(CO)O)O)O,0.7
CCCOC(=O)C1=CC=C(C=C1)N,-2.452
C1CC(=O)NC1=O,0.3
CCC(C)C(C)C,-4.28
CCCCC1=C(N=C(N=C1OS(=O)(=O)N(C)C)NCC)C,-4.16
CCN1C2=CC=CC=C2OC3=CC=CC=C3C1=O,-3.68
C1CCOCC1,-0.03
CCCCCC#C,-3.01
CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C,-4.314
CC1=CC2=C(C=C1)C3=C(C=C2)C4=C5C(=CC=CC5=C3)CC4,-7.92
CCOC(=O)C1=CC=CC=C1,-2.32
CC(C)CCl,-2.0
CCCCCCCCCCCC(=O)OC,-4.69
CCCSCCC,-2.58
C1=CC=C2C=C3C=C4C=CC=CC4=CC3=CC2=C1,-8.6
CCCCCBr,-3.08
CCCC/C=C/C,-3.82
CCCCCC1CCCC1,-6.08
C1=CC(=C(C=C1Cl)C2=C(C(=CC(=C2Cl)Cl)Cl)Cl)Cl,-7.42
CC(Cl)(Cl)Cl,-2.0
CN(C(=O)NC1=CC=C(C=C1)Cl)OC,-2.57
C1CCC2(CC1)C(=O)NC(=O)NC2=O,-3.06
CC1=CC=C(C=C1)Br,-3.19
CCOCC,-0.09
CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,-4.376
CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],-5.53
CC1=CC(=C(C(=C1)C)O)C,-2.05
C1=CC=CC=C1,-1.64
C1=CC(=CC=C1Cl)I,-4.03
CN(C)C(=O)NC1=CC(=C(C=C1)OC)Cl,-2.564
CC(C)N(C1=CC=CC=C1)C(=O)CCl,-2.48
C=CC1=CC=CC=C1,-2.82
COCOC,0.48
CC1=CC=CC=C1C,-2.8
CCC(C)O,0.47
C1=CC(=CC=C1O)O,-0.17
C1C2=CC=CC=C2C3=CC4=CC=CC=C4C=C31,-8.04
CCCCCCC1=C(C=C(C=C1)O)O,-2.59
C=CCSS(=O)CC=C,-0.83
CC1=C(C2=C(C=CC3=CC=CC=C32)C4=CC=CC=C14)C,-7.01
C12=C(NC(=O)N1)NC(=O)NC2=O,-3.93
C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,-3.1
C1=CC(=CC(=C1)Cl)Cl,-3.04
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,-7.15
CC(C)COC=O,-1.01
CSC1=CC=CC=C1,-2.39
CCN1C2=C(C=CC=N2)C(=O)NC3=C(C=C(N=C31)C)C(F)(F)F,-4.207
CCCCCC,-3.84
COC(=O)C1=CN=CC=C1,-0.46
C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2,-3.59
C1=CC(=C(C=C1C2=CC(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl,-7.82
CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,-4.925
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N,-3.15
CC=C(C1=CC=C(C=C1)O)C(=CC)C2=CC=C(C=C2)O,-4.95
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-6.96
CCC1=CC=CC=N1,0.51
COP(=O)(OC)OC(C(Cl)(Cl)Br)Br,-2.28
C1=CC=C(C=C1)C2=CC=CC=C2,-4.345
C1=C(C=C(C(=C1Cl)C2=C(C=C(C=C2Cl)Cl)Cl)Cl)Cl,-8.71
CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,-3.364
CC(C)CC(C)(C)O,-0.92
C1CCCC2(CC1)C(=O)NC(=O)NC2=O,-3.168
C(C1C(C(C(O1)(CO)O)O)O)O,0.64
CC1=CC(=CC(=C1)O)C,-1.4
CC(=O)NC1=CC=C(C=C1)Cl,-2.843
C1=CC(=C(C=C1Cl)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl,-8.94
CCC(C)(C)C,-3.55
CNC1=CC=CC=C1,-1.28
C=CCC=C,-2.09
CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],-1.456
C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,-3.604
C1=CC(=CC(=C1)Cl)O,-0.7
C1=CC(=CC(=C1)Br)Cl,-3.21
C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,-3.05
CCC1(C(=O)NC(=O)NC1=O)C,-1.228
C1=CC=C(C=C1)OCCO,-0.7
C1=CC=C(C=C1)CC2=CC=CC=C2,-4.08
CCCCCC(CC)O,-1.98
CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],-6.78
CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,-4.43
CCCC(C)CO,-1.11
CCCCC(C)(C)O,-1.08
CCC1=CC=CC=C1,-2.77
CCC1(C(=O)NC(=O)NC1=O)CC=C(C)C,-2.253
CCC(C)C1(C(=O)NC(=O)NC1=O)CC(=C)Br,-2.647
CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,-6.025
CCC(=O)OCC,-0.66
CC(C)NC1=NC(=NC(=N1)SC)NC(C)C,-4.1
CC(C#C)N(C)C(=O)NC1=CC=C(C=C1)Cl,-3.9
CC1=CC2=CC=CC=C2C=C1C,-4.72
C1=CC(=CC=C1C2=C(C=CC(=C2)Cl)Cl)Cl,-6.25
C1=CC(=C(C=C1Cl)Cl)C2=CC(=C(C(=C2Cl)Cl)Cl)Cl,-7.39
C(#N)N=C(N)N,-0.31
C([N+](=O)[O-])(Cl)(Cl)Cl,-2.0
C1=CC=C(C=C1)C2=C(C=CC=C2Cl)Cl,-5.21
COC1=CC=C(C=C1)C=O,-1.49
CC(=O)NC1=CC=C(C=C1)[N+](=O)[O-],-2.692
CCCCCCC(=O)OCC,-2.74
CC(=O)NC1=CC=C(C=C1)O,-1.03
C1=CC=C2C(=C1)C=NN2,-2.16
C1=NC2=C(N1)C(=O)NC(=N2)N,-3.583
CC(=O)OC,0.46
CCCC(C=C)O,-0.59
CCCCOCCCC,-1.85
CCCCCCCCCCCCO,-4.8
CCN1C2=C(C=CC=N2)C(=O)NC3=C1N=C(C=C3)N(C)CCO,-3.36
CCCC(C)(C)O,-0.49
C1=NC(=O)NC(=C1F)N,-0.972
CCCCOC1=CC(=C(C=C1)C(=O)OCC)N(CC)CC,-3.84
CCCCCC(C)(C)O,-1.72
CC1=C(C(=C(C(=C1C)C)C)C)C,-5.23
CC1=CC(=C(C=C1)C(C)C)O,-2.22
C1=CN=C2C(=N1)C=NC=N2,0.02
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],-4.66
C,-0.9
C1CNC2=CC=CC=C21,-1.04
C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],-3.54
CCC(C)C(=O)C,-0.67
C1=NC2=NC(=O)NC(=C2N1)N,-3.401
C1=CC=C(C=C1)C(CC(C2=CC=C(C=C2)C3=CC=C(C=C3)Br)O)C4=C(C5=CC=CC=C5OC4=O)O,-4.445
C[N+](=O)[O-],0.26
C=CCCC=C,-2.68
C1=CC=C2C(=C1)C=CN2,-1.52
CCCCC=C,-3.23
CC1=C(C(=CC=C1)C)NC(=O)C2=CC(=C(C=C2O)Cl)S(=O)(=O)N,-3.79
CCC1CCCCC1,-4.25
CCCCCCCC(=O)C,-2.58
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,-3.88
CCN1C2=C(C=CC=N2)C(=O)N(C3=C1N=C(C=C3)Cl)C,-4.114
C#C,0.29
CC1=CC(=CN=C1)C,0.38
C1C=CCC=C1,-2.06
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-2.518
CC(C1=CC=CC=C1)O,-0.92
CC(CCl)Cl,-1.6
CCCC=C(CC)C=O,-2.46
C1=CC(=C(C(=C1)Cl)C2=CC=C(C=C2)Cl)Cl,-6.14
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC=C(C=C2)Cl)F,-6.02
C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,-4.46
CC(C)CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC(C)C,-6.6370000000000005
CC1=CC(=CC(=C1)C)C,-3.4
CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,-5.115
CCCCCCCCCCCCCCCO,-6.35
C1=CC(=C(C(=C1)Cl)C2=C(C=CC=C2Cl)Cl)Cl,-7.39
CC1(C(=O)NC(=O)NC1=O)C,-1.742
CC(C)I,-2.09
C1=CC=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-],-3.1
CC(C)C(=O)C,-0.12
CCCCCCCCCCCCCCCC,-8.4
CC1=C2C(=CC=C1)SC3=NN=CN23,-2.07
CCCCCCC(=O)C,-2.05
CCCCCCCCC(=O)OC,-3.38
C1=CC(=CC=C1F)F,-1.97
C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,-2.676
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],-5.68
CCO,1.1
C1CCC2(C1)C(=O)NC(=O)NC2=O,-2.349
CC(=CC1C(C1(C)C)C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C,-5.24
CN(C)C(=O)NC1CCCCCCC1,-2.218
CCCCCCCCBr,-5.06
CCCCNC(=O)N1C2=CC=CC=C2N=C1NC(=O)OC,-4.883
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,-0.364
CCC(CC)O,-0.24
CC1=CC=C(C=C1)[N+](=O)[O-],-2.49
CC(C)CCCO,-1.14
CC(C)OC(=O)C(C1=CC=C(C=C1)Br)(C2=CC=C(C=C2)Br)O,-4.93
C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl,-2.878
CCC(C)(C)O,0.15
CC1=CC=C(C=C1)O,-0.73
CCOC=O,0.15
CN(C)C1=CC=CC=C1,-1.92
C1CCC2CCCCC2C1,-5.19
CCCCS,-2.18
C(=C(Cl)Cl)(Cl)Cl,-2.54
CCC(=O)CC,-0.28
C=CC#N,0.15
CCCCC(=O)C,-0.8
CCNC1=NC(=NC(=N1)OC)NC(C)(C)C,-3.239
CCCCC(C)CC,-5.16
C(CBr)Br,-1.68
CC(C)C1=CC=CC=C1OC(=O)NC,-2.863
C1CN(C(=O)N1)C2=NC=C(S2)[N+](=O)[O-],-3.22
C1C2=CC=CC=C2C3=C1C4=CC=CC=C4C=C3,-6.68
COC1=CC=CC=C1Cl,-2.46
COP(=S)(OC)OC1=CC(=C(C=C1Cl)Br)Cl,-6.09
COC(=O)C=C,-0.22
CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,-4.89
C1=CC=C(C=C1)N=NC2=CC=CC=C2,-4.45
CC1=CC=C(C=C1)C(C)C,-3.77
C1=CC(=C(C(=C1)Cl)O)Cl,-1.79
C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,0.79
C1(C(C(C(C(C1O)O)O)O)O)O,0.35
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,-0.17
C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],-2.111
CCC(CC)(CC)O,-0.85
C1=CC=C(C(=C1)Br)Br,-3.5
C1=C(C=C(C(=C1Cl)O)Cl)Cl,-2.34
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],-5.16
C1C2=CC=CC=C2C(=O)N(C3=CC=CC=C31)CCF,-4.799
CC(C)C(=O)C(C)C,-1.3
CC(C)C1(C(=O)NC(=O)NC1=O)CC=C(C)C,-2.593
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,-0.8759999999999999
CC1=C(C=C(C=C1)O)C,-1.38
C1=CC=C(C=C1)OC2=CC=CC=C2,-3.96
C1=C(C(=CC(=C1Cl)Cl)Cl)C2=CC(=C(C=C2Cl)Cl)Cl,-8.56
C1=CC(=CN=C1)C(=O)N,0.61
C1=CC=C(C=C1)S,-2.12
CC1=CC(=CC(=C1)OC(=O)NC)C,-2.5810000000000004
CSSC,-1.44
C1=CC=C(C=C1)C(=O)N,-0.96
C1=CC=C(C(=C1)Cl)Br,-3.19
COC(=O)C1=CC=CC=C1OC2C(C(C(C(O2)COC3C(C(C(CO3)O)O)O)O)O)O,-0.742
CCCCC(CC)O,-1.47
CCN1C2=C(C=CC=N2)C(=O)NC3=C1N=C(C=C3C)C,-4.553999999999999
C1=C(C=C(C=C1Cl)Cl)O,-1.34
CC1=C2C=CC3=CC=CC=C3C2=CC=C1,-5.85
CCCCC(CC)CO,-2.11
CC1=CC=CC=C1,-2.21
C1=CC(=NC(=C1)Cl)C(Cl)(Cl)Cl,-3.76
C1CCC=CCC1,-3.18
CN(C)C(=S)SSC(=S)N(C)C,-3.9
CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,-3.2460000000000004
CCCCCCCCCCO,-3.63
CCC(C)(C)CC,-4.23
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)O,-3.15
CCCC=O,-0.01
CCCC,-2.57
C(C(Cl)(Cl)Cl)(Cl)Cl,-2.6
CCOC(=O)C1=CC=CC=C1C(=O)OCC,-2.35
CC(C)CO,0.1
CC(C)CC1=CC=CC=C1,-4.12
C(I)I,-2.34
CCCC(CCC)O,-1.4
CCCCCOC(=O)C,-1.89
C1=C(C(=C(C(=C1Cl)Cl)O)Cl)Cl,-3.37
CCCC1=CC=CC=C1,-3.37
C(C(F)(F)Cl)(F)(F)Cl,-2.74
CC=CC=O,0.32
