smiles_std,logSolubility
CCOC(=O)CCN(C(C)C)SN(C)C(=O)OC1=CC=CC2=C1OC(C2)(C)C,-4.71
CN1C2=CC=CC=C2OC3=C(C1=O)C=CC=N3,-3.672
C1C2=CC=CC=C2C3=CC=CC=C31,-5.0
CC1CCCCC1,-3.85
COC(=O)C1=CC=C(C=C1)O,-1.827
CC1CCCO1,0.11
C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O,-0.85
CCCI,-2.29
CCCO,0.62
CC(=O)C1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)O,-3.817
CCCC(C)O,-0.29
C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,-2.85
CC1=CC(=C(C=C1)O)C,-1.19
C1=CC(=CC(=C1)Cl)[N+](=O)[O-],-2.77
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N,-0.624
C1=CC(=C(C=C1Cl)Cl)C2=C(C=CC(=C2)Cl)Cl,-6.57
C(=C(Cl)Cl)(C(=C(Cl)Cl)Cl)Cl,-4.92
CCC(C)CCO,-0.71
CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5,-5.507000000000001
CCCCI,-2.96
CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,-4.081
C1=CC=C(C=C1)C(F)(F)F,-2.51
C1=CC=C2C(=C1)C3=CC=CC=C3S2,-4.38
C1=CC(=C(C=C1Cl)Cl)C2=C(C(=C(C=C2)Cl)Cl)Cl,-7.8
C1=CC(=C(C(=C1C2=C(C(=C(C=C2)Cl)Cl)Cl)Cl)Cl)Cl,-8.01
CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,-3.893
C1=CC=C(C=C1)C(C(C2=CC=CC=C2)O)O,-1.93
CCCCCCCC(=O)OCC,-3.39
CCSSCC,-2.42
CCOCCOCC,-0.77
C1=C(C(=CC(=C1Cl)Cl)Cl)Cl,-5.56
C1=CC(=CC=C1C2=CC=C(C=C2)N)N,-2.7
CCCCCC=C,-3.73
CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,-2.39
C1=CC=C(C(=C1)N)Cl,-1.52
COC1=CC(=CC=C1)Cl,-2.78
CCCCN(CC)C(=O)SCCC,-3.53
CCCCOC=O,-1.37
CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,-3.18
C(Cl)(Cl)Br,-1.54
CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4=O)C,-3.48
C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=CC=C3,-7.11
C1=CC(=CC=C1C=O)O,-0.96
CBr,-0.79
CC1=C(C=CC(=C1)S(=O)(=O)C2=CC=CC=C2)NS(=O)(=O)C(F)(F)F,-3.8
CC(=O)CC(C1=CC=C(C=C1)Cl)C2=C(C3=CC=CC=C3OC2=O)O,-5.839
CCC1=CC2=CC=CC=C2C=C1,-4.29
CC1=C(NC(=O)N=C1)N,-1.4580000000000002
C1=CC=C(C=C1)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl,-7.92
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2I,-4.21
C1=CC=C(C(=C1)F)Br,-2.7
C1=CC(=C(C=C1Cl)Cl)O,-1.55
CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,-4.16
CCC(=O)OCN1C(=O)C(NC1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.907
C1CCCC1,-2.64
CC1=CC=CC=C1N,-2.21
COC1=CC=C(C=C1)CC=C,-2.92
CC(C)(C)NC(=O)OC1=CC=CC(=C1)NC(=O)N(C)C,-2.93
CC(C)C=C,-2.73
C1=CC(=O)NC=C1,1.02
CC,-1.36
C1=CC=C(C(=C1)Cl)Cl,-3.05
C1=CC=C2C(=C1)NC(=S)S2,-3.18
C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl,-11.6
CC(=O)N,1.58
CC1=CC=CC2=CC=CC=C12,-3.7
CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21,-3.57
CC(C(C)(C)C)O,-0.62
CCCC(=O)OCC,-1.36
C1=CC=C2C(=C1)C=CC3=CC=CC=C32,-5.26
CC1=CC(=NC=C1)C,0.38
CCCCCCCCCO,-3.01
C(Br)Br,-1.17
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,-3.59
CC1=CC2=C(C=C1)C=C(C=C2)C,-4.89
CCSC(=O)N(CC(C)C)CC(C)C,-3.68
C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],-2.22
C1=CC(=CC(=C1)[N+](=O)[O-])N,-2.19
CCCCCl,-2.03
C1=CN(C=CN1C(C(Cl)(Cl)Cl)NC=O)C(C(Cl)(Cl)Cl)NC=O,-4.19
CN1C=C(C(=O)C(=C1)C2=CC(=CC=C2)C(F)(F)F)C3=CC=CC=C3,-4.445
C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)N,-6.2
CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,-3.955
CCN1C2=CC=CC=C2N(C(=S)C3=C1N=CC=C3)C,-4.706
CC1CO1,-0.59
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,-3.796
C1=C(C=C(C(=C1O)Cl)Cl)Cl,-2.67
CCCCC(=O)OC,-1.34
C1=CC=C(C=C1)N,-0.41
CC1=C2C=CC=C(C2=CC=C1)C,-4.678999999999999
C1=CC2=C3C(=C1)C=CC3=CC=C2,-3.96
CCCCCOC(=O)CC,-1.28
C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,-8.699
CCBr,-1.09
CCC#CCC,-1.99
CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O,-5.292999999999999
CCC(=C)C,-2.73
C1=CC2=C(C(=C1)O)N=CC=C2,-2.42
C1CCC2=CC=CC=C2C1,-4.37
C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,-2.9
C1=C(C=C(C=C1Br)Br)Br,-5.6
CC1=CC(=O)NC(=S)N1,-2.436
COC1=C(C=CC(=C1)CC=C)O,-1.56
CC(C)C1(C(=O)NC(=O)NC1=O)CC=C,-1.7080000000000002
C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,-6.176
CCOC(C)OCC,-0.43
CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,-2.338
CCCCOCCO,-0.42
C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-],-5.82
C1=CC=C2C(=C1)C=CC=N2,-1.3
COC(=O)C1=CC(=C(C(=C1)O)O)O,-1.24
C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,-1.8
C1=CC2=C(C=C1Cl)NC(=O)O2,-2.8310000000000004
C1=CC(=C(C=C1Cl)Cl)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl,-7.92
C1(=O)C(=O)NC(=O)NC1=O,-1.25
C(CCl)CCl,-1.62
C1=CC(=CC(=C1)Br)F,-2.67
C1=CC(=CC=C1Cl)Br,-3.63
CC(C)C(C)C,-3.65
CCC=C,-1.94
C1=CC(=C(C=C1Cl)C2=CC(=C(C(=C2Cl)Cl)Cl)Cl)Cl,-7.68
C1=C(NC(=O)N=C1)N,-1.155
C(C(F)(Cl)Cl)(F)(F)Cl,-3.04
CCC#N,0.28
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,-6.51
COC1=CC=CC=C1[N+](=O)[O-],-1.96
CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C,-4.12
CC12CC1(C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl)C,-4.8
C1=CC2=C3C(=C1)C4=CC=CC5=C4C6=C(C=C5)C=CC(=C36)C=C2,-9.018
CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O,-3.38
COC1=C(C2C(COC2=O)C=C1)OC,-1.899
C(C(CO)O)O,1.12
COC1=CC=CC=C1O,-1.96
CC1=C2C=CC=CC2=CC3=CC=CC=C13,-5.89
CC1=CC(=O)N(N1C)C2=CC=CC=C2,0.715
CCCCOC,-0.99
CC(=O)N(C)C,1.11
C=C,-0.4
CC(C)(C)CCO,-0.5
CCC1(C(=O)NC(=O)NC1=O)CC=C,-1.614
C1=CC(=C(C(=C1O)Cl)Cl)Cl,-2.67
COC1=CC=CC=C1,-1.85
CC(C)OC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC(=CC=C2)Cl)O,-4.53
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C=O)O,-3.85
CCC1=CC=C(C=C1)C,-3.11
CC(C)SC(C)C,-2.24
C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],-2.29
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54
CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O,-4.21
C1=CC(=CC=C1N)Cl,-1.66
CCCC(C)(C)CO,-1.52
C1=COC=C1,-0.82
CN(C)C(=O)NC1CC2CC1C3C2CCC3,-3.1710000000000003
CC(C)(C)C1=CC=CC=C1,-3.66
CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O,-4.37
CCCOC,-0.39
CC(C)OC(=O)C,-0.55
C1=CC=C(C=C1)Br,-2.55
CCOC(=O)C1=CC=C(C=C1)O,-2.35
CCCC(=O)OCN1C(=O)C(NC1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-5.071000000000001
CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,-5.37
C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7,-9.332
C1=NNC2=C1C(=O)NC=N2,-2.266
C=CCl,-1.75
CN(C)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,-2.98
C(Br)(Br)(Br)Br,-3.14
CCN1C2=C(C(=CC(=C2)N(C)C)C)NC(=O)C3=C1N=CC=C3,-4.871
C1=CC=C2C(=C1)C(=O)NC2=O,-2.61
COC(=O)C1=CC=CC=C1,-1.85
CN1C=CC(=O)NC1=O,-0.807
C1=CC(=C(C(=C1)Cl)Cl)C2=C(C=CC(=C2)Cl)Cl,-6.47
CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl,-3.29
C1CC=CC1,-2.1
C1(=O)C(C(=O)NC(=O)N1)(C2(C(=O)NC(=O)NC2=O)O)O,-1.99
CCCCCCCCC,-5.88
C1=CC=C(C(=C1)O)Cl,-1.06
CC1=CC2=CC=CC=C2C3=C1C4=CC=CC=C4C=C3,-6.59
CCOC1=CC=CC=C1,-2.33
CCOC(=O)C=CC1=CC=CC=C1,-3.0
CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl,-2.484
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,-3.499
CC(C#C)OC(=O)NC1=CC(=CC=C1)Cl,-2.617
CCCCCC(C)C,-5.08
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,-3.754
CCC(C(C)C)O,-0.7
CC1(C2CCC1(C(C2)O)C)C,-2.32
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,-4.02
CCCCCCC,-4.53
C1=CC=C2C(=C1)C=CC=C2O,-2.22
CC1CCCCC1C,-4.3
CC(C)(COC(=O)N1CCN(CC1)C2=NC3=C(C(=C(C=C3C(=N2)N)OC)OC)OC)O,-3.638
C1CC2=C3C1=CC=CC3=CC4=C2C=CC5=CC=CC=C54,-7.85
CC1=CC2C(CCC3(C2CCC3(C)C(=O)C)C)C4(C1=CC(=O)CC4)C,-5.27
CCCCCC(=O)C,-1.45
CC(=O)NP(=O)(OC)SC,0.54
CCCCSP(=O)(SCCCC)SCCCC,-5.14
C1=CC2C(C=C1)C(=O)NC2=O,-2.932
CC=C(C)C,-2.56
CC1=CC(=C(C=C1)C)C,-3.31
C1=C(C(=CC(=C1Cl)Cl)Cl)O,-2.21
C1=CC=C2C(=C1)C=NC3=CC=CC=C23,-2.78
CCCC(C)(CC)O,-0.98
CCCCCCCC,-5.24
C1=CC=C2C=C3C=CC=CC3=CC2=C1,-6.35
C1=CC=C(C=C1)NN,0.07
CCC=O,0.58
C1CCCCCCC1,-4.15
C=CCC1(C(=O)NC(=O)NC1=O)CC=C,-2.077
C(Cl)(Cl)Cl,-1.17
C1=CNC(=S)NC1=O,-2.273
CC1=CCCCC1,-3.27
CCCCC(CC)C=O,-2.13
C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC5=C4C3=CC=C5,-8.0
CCC(CC)C=O,-1.52
CCCOCCC,-1.62
CCCCCCCCCCCCCCO,-5.84
C1=CC(=C(C(=C1Cl)O)Cl)Cl,-2.64
C(=O)(N)N,0.96
CCCC#C,-1.64
C1=CC(=CC(=C1)Br)Br,-3.54
CCCCCCCCCCCCCCCCCCO,-8.4
CC(=O)NC1=CC=CC=C1,-1.33
C1C2=CC(=C(C=C2C3=C4C=CC(=O)C(=C4OCC31O)O)O)O,-2.7
C1=CN=CC=C1C(=O)NN,0.009
C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)O,-5.46
CC(C)CCOC=O,-1.52
CC(=O)C1=CC=CC=C1,-1.28
C1=CC=C2C(=C1)C=CC(=N2)C3=NC4=CC=CC=C4C=C3,-5.4
CCOP(=O)(OCC)OCC,0.43
CC1(C2CCC(C2)(C1=O)C)C,-1.85
C1C=CC2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,-5.64
CC(C)[N+](=O)[O-],-0.62
C1=CC=C2C(=C1)C3=CC=CC=C3N2,-5.27
C(C(C(CO)O)O)O,0.7
CCCOC(=O)C1=CC=C(C=C1)N,-2.452
CC(=CC(=O)NC)OP(=O)(OC)OC,0.6509999999999999
C1CC(=O)NC1=O,0.3
CCC(C)C(C)C,-4.28
CCN1C2=CC=CC=C2OC3=CC=CC=C3C1=O,-3.68
C1CCOCC1,-0.03
CCCCCC#C,-3.01
CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C,-4.314
CC1=CC2=C(C=C1)C3=C(C=C2)C4=C5C(=CC=CC5=C3)CC4,-7.92
CCOC(=O)C1=CC=CC=C1,-2.32
CC(C)CCl,-2.0
CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,-4.3
CCCCCCCCCCCC(=O)OC,-4.69
CCCSCCC,-2.58
C1=CC=C2C=C3C=C4C=CC=CC4=CC3=CC2=C1,-8.6
CCCCCBr,-3.08
CCCC/C=C/C,-3.82
CCCCCC1CCCC1,-6.08
C1=CC(=C(C=C1Cl)C2=C(C(=CC(=C2Cl)Cl)Cl)Cl)Cl,-7.42
CC(Cl)(Cl)Cl,-2.0
C1CCC2(CC1)C(=O)NC(=O)NC2=O,-3.06
CC1(CC(=CC(=O)C1)OC(=O)N(C)C)C,-0.85
CC1=CC=C(C=C1)Br,-3.19
CCOCC,-0.09
CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,-4.376
CC1=CC(=C(C(=C1)C)O)C,-2.05
C1=CC=CC=C1,-1.64
C1=CC(=CC=C1Cl)I,-4.03
C=CC1=CC=CC=C1,-2.82
COCOC,0.48
CC1=CC=CC=C1C,-2.8
CCC(C)O,0.47
C1=CC(=CC=C1O)O,-0.17
CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,-4.955
C1C2=CC=CC=C2C3=CC4=CC=CC=C4C=C31,-8.04
C1C(=O)NC(=O)N1,-0.4
CCCCCCC1=C(C=C(C=C1)O)O,-2.59
C=CCSS(=O)CC=C,-0.83
CCOP(=S)(OCC)OC1=CC2=C(C=C1)OC(=O)C(=C2C)Cl,-5.382000000000001
CC1=C(C2=C(C=CC3=CC=CC=C32)C4=CC=CC=C14)C,-7.01
CCCCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CO,-4.71
C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,-3.1
C1=CC(=CC(=C1)Cl)Cl,-3.04
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,-7.15
CC(C)COC=O,-1.01
CSC1=CC=CC=C1,-2.39
CCN1C2=C(C=CC=N2)C(=O)NC3=C(C=C(N=C31)C)C(F)(F)F,-4.207
CCCCCC,-3.84
COC(=O)C1=CN=CC=C1,-0.46
C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2,-3.59
C1=CC(=C(C=C1C2=CC(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl,-7.82
C1=CC=C2C(=C1)C3=CC=CC=C3C4=CC=CC=C24,-6.726
CC=C(C1=CC=C(C=C1)O)C(=CC)C2=CC=C(C=C2)O,-4.95
CCC1=CC=CC=N1,0.51
COP(=O)(OC)OC(C(Cl)(Cl)Br)Br,-2.28
C1=CC=C(C=C1)C2=CC=CC=C2,-4.345
C1=C(C=C(C(=C1Cl)C2=C(C=C(C=C2Cl)Cl)Cl)Cl)Cl,-8.71
CC(C)CC(C)(C)O,-0.92
C1CCCC2(CC1)C(=O)NC(=O)NC2=O,-3.168
C(C1C(C(C(O1)(CO)O)O)O)O,0.64
CC1=CC(=CC(=C1)O)C,-1.4
C1=CC(=CC(=C1)Cl)NC(=O)OCC#CCCl,-4.37
CC(=O)NC1=CC=C(C=C1)Cl,-2.843
C1=CC(=C(C=C1Cl)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl,-8.94
CCC(C)(C)C,-3.55
CNC1=CC=CC=C1,-1.28
C=CCC=C,-2.09
CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)O,-4.88
CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],-1.456
C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,-3.604
C1=CC(=CC(=C1)Cl)O,-0.7
C1=CC(=CC(=C1)Br)Cl,-3.21
CCC1(C(=O)NC(=O)NC1=O)C,-1.228
C1=CC=C(C=C1)OCCO,-0.7
C1=CC=C(C=C1)CC2=CC=CC=C2,-4.08
CCCCCC(CC)O,-1.98
CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],-6.78
CCCC(C)CO,-1.11
CCCCC(C)(C)O,-1.08
CCC1=CC=CC=C1,-2.77
CCC1(C(=O)NC(=O)NC1=O)CC=C(C)C,-2.253
C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,-6.317
CCC(C)C1(C(=O)NC(=O)NC1=O)CC(=C)Br,-2.647
CC(C)OC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC,-5.19
CCC(=O)OCC,-0.66
CC(C#C)N(C)C(=O)NC1=CC=C(C=C1)Cl,-3.9
CC1=CC2=CC=CC=C2C=C1C,-4.72
C1=CC(=CC=C1C2=C(C=CC(=C2)Cl)Cl)Cl,-6.25
C1=CC(=C(C=C1Cl)Cl)C2=CC(=C(C(=C2Cl)Cl)Cl)Cl,-7.39
C(#N)N=C(N)N,-0.31
C([N+](=O)[O-])(Cl)(Cl)Cl,-2.0
C1=CC=C(C=C1)C2=C(C=CC=C2Cl)Cl,-5.21
COC1=CC=C(C=C1)C=O,-1.49
CCCCCCC(=O)OCC,-2.74
CC(=O)NC1=CC=C(C=C1)O,-1.03
C1=CC=C2C(=C1)C=NN2,-2.16
CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)C,-4.31
CC(=O)OC,0.46
CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4O)C,-4.743
CCCC(C=C)O,-0.59
C1=CC=C(C=C1)C(=C2C3C=C(C2C4C3C(=O)NC4=O)C(C5=CC=CC=C5)(C6=CC=CC=N6)O)C7=CC=CC=N7,-3.931
CCCCOCCCC,-1.85
CCCCCCCCCCCCO,-4.8
CCN1C2=C(C=CC=N2)C(=O)NC3=C1N=C(C=C3)N(C)CCO,-3.36
CCCC(C)(C)O,-0.49
C1=NC(=O)NC(=C1F)N,-0.972
CCCCOC1=CC(=C(C=C1)C(=O)OCC)N(CC)CC,-3.84
CCCCCC(C)(C)O,-1.72
CC1=C(C(=C(C(=C1C)C)C)C)C,-5.23
CC1=CC(=C(C=C1)C(C)C)O,-2.22
C,-0.9
C1CNC2=CC=CC=C21,-1.04
C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],-3.54
CCC(C)C(=O)C,-0.67
C[N+](=O)[O-],0.26
CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl,-4.88
C=CCCC=C,-2.68
C1=CC=C2C(=C1)C=CN2,-1.52
CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4=O)C,-3.69
CCCCC=C,-3.23
CCC1CCCCC1,-4.25
CCCCCCCC(=O)C,-2.58
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,-3.88
CC(C)OC(=O)NC1=CC(=CC=C1)Cl,-3.38
CCN1C2=C(C=CC=N2)C(=O)N(C3=C1N=C(C=C3)Cl)C,-4.114
CNC(=O)OC1=CC=CC2=CC=CC=C21,-3.224
C#C,0.29
CC1=CC(=CN=C1)C,0.38
C1C=CCC=C1,-2.06
CC(C1=CC=CC=C1)O,-0.92
CC(CCl)Cl,-1.6
CCCC=C(CC)C=O,-2.46
CCOP(=S)(OCC)SCCSCC,-4.23
CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)C,-5.284
C1=CC(=C(C(=C1)Cl)C2=CC=C(C=C2)Cl)Cl,-6.14
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC=C(C=C2)Cl)F,-6.02
C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,-4.46
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,-3.24
CC1=CC(=CC(=C1)C)C,-3.4
CCCCCCCCCCCCCCCO,-6.35
C1=CC(=C(C(=C1)Cl)C2=C(C=CC=C2Cl)Cl)Cl,-7.39
CC1(C(=O)NC(=O)NC1=O)C,-1.742
CC(C)I,-2.09
C1=CC=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-],-3.1
CC(C)C(=O)C,-0.12
CCCCCCCCCCCCCCCC,-8.4
CCCCCCC(=O)C,-2.05
CCCCCCCCC(=O)OC,-3.38
C1=CC(=CC=C1F)F,-1.97
C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,-2.676
CCO,1.1
C1CCC2(C1)C(=O)NC(=O)NC2=O,-2.349
CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1,-1.83
CN(C)C(=O)NC1CCCCCCC1,-2.218
C12(C3(C4(C5(C3(C(C1(C5(C2(C4(Cl)Cl)Cl)Cl)Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl,-6.8
CCCCCCCCBr,-5.06
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,-0.364
CCC(CC)O,-0.24
CC1=CC=C(C=C1)[N+](=O)[O-],-2.49
CC(C)CCCO,-1.14
CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34O,-4.57
CC(C)OC(=O)C(C1=CC=C(C=C1)Br)(C2=CC=C(C=C2)Br)O,-4.93
C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl,-2.878
CCC(C)(C)O,0.15
CC1=CC=C(C=C1)O,-0.73
CCOC=O,0.15
CN(C)C1=CC=CC=C1,-1.92
C1CCC2CCCCC2C1,-5.19
CCCCS,-2.18
C1=CC=C2C(=C1)C3=CC=CC4=C3C5=C(C=CC=C25)C=C4,-7.8
C(=C(Cl)Cl)(Cl)Cl,-2.54
CCC(=O)CC,-0.28
C=CC#N,0.15
CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F,-5.613
CCCCC(=O)C,-0.8
CCCCC(C)CC,-5.16
C(CBr)Br,-1.68
CC(C)C1=CC=CC=C1OC(=O)NC,-2.863
C1CN(C(=O)N1)C2=NC=C(S2)[N+](=O)[O-],-3.22
C1C2=CC=CC=C2C3=C1C4=CC=CC=C4C=C3,-6.68
COC1=CC=CC=C1Cl,-2.46
C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NC(=O)CC(Cl)Cl,-5.03
COC(=O)C=C,-0.22
C1=CC=C(C=C1)N=NC2=CC=CC=C2,-4.45
CC1=CC=C(C=C1)C(C)C,-3.77
C1=CC(=C(C(=C1)Cl)O)Cl,-1.79
C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,0.79
C1(C(C(C(C(C1O)O)O)O)O)O,0.35
C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],-2.111
CCC(CC)(CC)O,-0.85
CC12CCC3C(C1CCC2O)CCC4C3(CC5C(C4)S5)C,-5.41
C1=CC=C(C(=C1)Br)Br,-3.5
C1=C(C=C(C(=C1Cl)O)Cl)Cl,-2.34
C1C2=CC=CC=C2C(=O)N(C3=CC=CC=C31)CCF,-4.799
CC(C)C(=O)C(C)C,-1.3
CC(C)C1(C(=O)NC(=O)NC1=O)CC=C(C)C,-2.593
COC1=CC2C(C(=C1)O)C(=O)C3C=C(C=CC3O2)O,-2.943
CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,-4.173
CC1=C(C=C(C=C1)O)C,-1.38
C1=CC=C(C=C1)OC2=CC=CC=C2,-3.96
C1=C(C(=CC(=C1Cl)Cl)Cl)C2=CC(=C(C=C2Cl)Cl)Cl,-8.56
C1=CC(=CN=C1)C(=O)N,0.61
C1=CC=C(C=C1)S,-2.12
CC1=CC(=CC(=C1)OC(=O)NC)C,-2.5810000000000004
C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,-6.86
CSSC,-1.44
C1=CC=C(C=C1)C(=O)N,-0.96
C1=CC=C(C(=C1)Cl)Br,-3.19
COC(=O)C1=CC=CC=C1OC2C(C(C(C(O2)COC3C(C(C(CO3)O)O)O)O)O)O,-0.742
CCCCC(CC)O,-1.47
CCN1C2=C(C=CC=N2)C(=O)NC3=C1N=C(C=C3C)C,-4.553999999999999
C1=C(C=C(C=C1Cl)Cl)O,-1.34
CC1=C2C=CC3=CC=CC=C3C2=CC=C1,-5.85
CCCCC(CC)CO,-2.11
CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,-4.2860000000000005
CC1=CC=CC=C1,-2.21
C1CCC=CCC1,-3.18
